"Report.Date","Route","Time","Day","Location","Incident","Min.Delay","Min.Gap","Direction","Vehicle"
2015-01-01,504,"1:25:00 AM","Thursday","Broadview and Gerrard","Mechanical",9,18,"S/B",4092
2015-01-01,504,"1:44:00 AM","Thursday","Roncesvalles and Galley","Held By",14,23,"S/B",4030
2015-01-01,504,"2:04:00 AM","Thursday","King and Sherborne","Mechanical",9,18,"E/B",4147
2015-01-01,306,"2:12:00 AM","Thursday","Main St. and Upper Gerard","Investigation",29,39,"S/B",4049
2015-01-01,306,"5:05:00 AM","Thursday","Gerrard and Sumach","Mechanical",30,60,"W/B",4114
2015-01-01,504,"5:32:00 AM","Thursday","Roncenvalles yard","Mechanical",15,35,"W/B",4097
2015-01-01,505,"7:40:00 AM","Thursday","Dundas west stn.","Mechanical",10,20,"E/B",4045
2015-01-01,505,"8:33:00 AM","Thursday","Russell Yard.","Mechanical",10,17,"W/B",4033
2015-01-01,501,"9:29:00 AM","Thursday","Queen and Connaught","Mechanical",5,10,"E/B",4241
2015-01-01,501,"9:55:00 AM","Thursday","Roncesvalles and Queen","Mechanical",10,20,"W/B",4218
2015-01-01,511,"9:59:00 AM","Thursday","Bathurst at Ulster","Mechanical",21,33,"S/B",4047
2015-01-01,511,"10:05:00 AM","Thursday","Bathurst at Ulster","Mechanical",6,12,"S/B",4142
2015-01-01,511,"10:30:00 AM","Thursday","Bathurst at Robinson","Mechanical",33,45,"S/B",4047
2015-01-01,509,"5:07:00 PM","Thursday","Queens Quay and Reese","Mechanical",5,10,"E/B",4076
2015-01-01,504,"6:34:00 PM","Thursday","KING AND DUFFERIN","Mechanical",6,12,"E/B",4102
2015-01-01,505,"8:19:00 PM","Thursday","Dundas St. West and Brock St.","Emergency Services",10,22,"W/B",4133
2015-01-01,510,"8:59:00 PM","Thursday","Spadina and College","Investigation",20,24,"N/B",4403
2015-01-02,504,"1:20:00 AM","Friday","Broadview and Queen","Held By",8,19,"S/B",4016
2015-01-02,512,"4:26:00 AM","Friday","Roncesvalles @ Harvard Ave","Mechanical",7,14,"E/B",4184
2015-01-02,501,"5:09:00 AM","Friday","Queen at Roncesvalles","Mechanical",5,10,"W/B",4249
2015-01-02,504,"6:36:00 AM","Friday","Roncesvalles Yard","Mechanical",4,8,"N/B",4027
2015-01-02,504,"7:18:00 AM","Friday","Broadview and Wolfrey","Mechanical",17,21,"E/B",4131
2015-01-02,501,"7:19:00 AM","Friday","Lakeshore and Parklawn","Held By",22,33,"W/B",4215
2015-01-02,510,"7:33:00 AM","Friday","Spadina/King","Late Leaving Garage",2,5,"N/B",4020
2015-01-02,501,"7:56:00 AM","Friday","Queen and Connaught","Mechanical",5,10,"W/B",4225
2015-01-02,501,"8:19:00 AM","Friday","Lakeshore and Mimico","Emergency Services",14,25,"E/B",4215
2015-01-02,501,"8:54:00 AM","Friday","Queen and Connaught","Investigation",5,10,"E/B",4251
2015-01-02,506,"9:18:00 AM","Friday","CHURCH and CARLTON","Investigation",25,30,"E/B",4013
2015-01-02,506,"10:28:00 AM","Friday","HIGH PARK LOOP","Mechanical",12,17,"E/B",4069
2015-01-02,506,"2:39:00 PM","Friday","DOVERCOURT and COLLEGE","Mechanical",22,27,"W/B",4019
2015-01-02,506,"2:39:00 PM","Friday","DOVERCOURT and COLLEGE","Mechanical",22,27,"W/B",4087
2015-01-02,501,"3:10:00 PM","Friday","Lakeshore and Kipling","Mechanical",8,3,"W/B",4249
2015-01-02,501,"3:40:00 PM","Friday","Queen and Beverly","Investigation",30,40,"W/B",4201
2015-01-02,510,"6:07:00 PM","Friday","Spadina and Nassau","Investigation",5,7,"S/B",4115
2015-01-02,510,"8:16:00 PM","Friday","Spadina and College","Mechanical",32,34,"N/B",4145
2015-01-02,506,"8:54:00 PM","Friday","Russell Yard","Mechanical",7,15,"E/B",4149
2015-01-02,504,"9:00:00 PM","Friday","Dundas West STN to Broadview STN","General Delay",15,20,"B/W",NA
2015-01-02,510,"10:30:00 PM","Friday","Bloor Loop","Mechanical",8,16,"S/B",4162
2015-01-02,504,"11:19:00 PM","Friday","King and Jarvis","Mechanical",19,27,"W/B",4107
2015-01-03,509,"5:22:00 AM","Saturday","Russell Equipment.","Mechanical",13,1,"W/B",4105
2015-01-03,512,"8:44:00 AM","Saturday","St Clair/Bathurst","Late Leaving Garage",8,13,"W/B",4185
2015-01-03,504,"9:29:00 AM","Saturday","Queen at Broadview","Mechanical",10,17,"W/B",4088
2015-01-03,504,"9:55:00 AM","Saturday","Roncesvalles at Queen","Mechanical",7,14,"W/B",4027
2015-01-03,506,"10:07:00 AM","Saturday","Gerrard and Bowmore dr","Investigation",50,58,"E/B",4094
2015-01-03,506,"10:36:00 AM","Saturday","BAY and COLLEGE","Mechanical",7,14,"W/B",4061
2015-01-03,510,"11:08:00 AM","Saturday","Spadina and Queens Quay","Mechanical",5,10,"N/B",4403
2015-01-03,506,"11:15:00 AM","Saturday","PARLIAMENT and GERRARD","Investigation",7,14,"E/B",4061
2015-01-03,506,"1:00:00 PM","Saturday","506 CARLTON","General Delay",14,7,"B/W",NA
2015-01-03,504,"1:13:00 PM","Saturday","King at Bathurst","Mechanical",5,10,"W/B",4067
2015-01-03,504,"1:26:00 PM","Saturday","Dundas West Station","Held By",5,10,"E/B",4179
2015-01-03,509,"2:00:00 PM","Saturday","Exhibition Loop to Union Stn","General Delay",20,10,"B/W",4005
2015-01-03,504,"2:00:00 PM","Saturday","Dundas West to Broadview Stations","General Delay",30,0,"B/W",NA
2015-01-03,501,"2:36:00 PM","Saturday","Queensway and Roncesvalles","Held By",85,90,"E/B",4247
2015-01-03,511,"2:40:00 PM","Saturday","Bathurst station to CNE Loop","General Delay",20,10,"B/W",4004
2015-01-03,504,"2:52:00 PM","Saturday","King at Parliament","Mechanical",4,8,"E/B",4031
2015-01-03,505,"3:32:00 PM","Saturday","Dundas St. W. at Roncesvalles","Mechanical",5,10,"E/B",4091
2015-01-03,504,"3:39:00 PM","Saturday","Roncesvalles at Queen","Mechanical",24,28,"W/B",4120
2015-01-03,504,"3:52:00 PM","Saturday","Roncesvalles at Queen","Mechanical",11,15,"W/B",4000
2015-01-03,512,"3:55:00 PM","Saturday","Gunns Loop to St Clair station","Mechanical",5,10,"E/B",4170
2015-01-03,501,"4:22:00 PM","Saturday","Queen and Spadina","Mechanical",5,10,"W/B",4247
2015-01-03,501,"4:25:00 PM","Saturday","Queen and Connaught","Mechanical",5,10,"W/B",4232
2015-01-03,501,"6:29:00 PM","Saturday","Queen and Victoria","Mechanical",13,18,"B/W",4218
2015-01-03,504,"6:36:00 PM","Saturday","King and Spadina.","Mechanical",28,33,"W/B",4195
2015-01-03,504,"6:55:00 PM","Saturday","king and Blue Jay Way","Mechanical",5,10,"E/B",4088
2015-01-03,504,"7:00:00 PM","Saturday","Dundas West STN to Broadview STN","General Delay",15,20,"B/W",NA
2015-01-03,504,"7:11:00 PM","Saturday","King and Shaw","Investigation",5,10,"S/B",4179
2015-01-03,504,"7:22:00 PM","Saturday","Dundas West STN","Mechanical",36,41,"N/B",4087
2015-01-03,505,"7:25:00 PM","Saturday","Dundas West Station","Held By",34,39,"E/B",4024
2015-01-03,504,"7:32:00 PM","Saturday","Broadview and Langley","Mechanical",5,10,"S/B",4191
2015-01-03,504,"8:19:00 PM","Saturday","Parliament and Adelaide","Mechanical",7,14,"W/B",4151
2015-01-03,504,"9:41:00 PM","Saturday","King and Spadina","Mechanical",7,14,"W/B",4119
2015-01-03,501,"10:32:00 PM","Saturday","Long Branch loop","Investigation",17,25,"E/B",4200
2015-01-03,505,"11:27:00 PM","Saturday","Dundas and Yonge","Diversion",0,0,"B/W",NA
2015-01-03,501,"11:38:00 PM","Saturday","The Queensway and King St.","Investigation",34,43,"E/B",4219
2015-01-04,501,"12:21:00 AM","Sunday","Queen St. West and John St.","Diversion",19,28,"B/W",4240
2015-01-04,506,"5:21:00 AM","Sunday","Coxwell at gerrad","Mechanical",15,30,"N/B",4176
2015-01-04,501,"5:35:00 AM","Sunday","Humber loop","Mechanical",6,12,"E/B",4213
2015-01-04,504,"9:16:00 AM","Sunday","Broadview Ave at Wolfrey","Emergency Services",4,15,"E/B",4138
2015-01-04,509,"9:18:00 AM","Sunday","Bathurst & Fleet","Mechanical",10,20,"W/B",4013
2015-01-04,501,"9:33:00 AM","Sunday","Neville park.","Mechanical",10,20,"W/B",4223
2015-01-04,504,"9:39:00 AM","Sunday","Gerrard and Broadview,","Mechanical",8,15,"W/B",4132
2015-01-04,505,"9:53:00 AM","Sunday","Dundas/Denison","Mechanical",8,16,"E/B",4121
2015-01-04,501,"9:55:00 AM","Sunday","Roncy car house","Mechanical",9,18,"W/B",4246
2015-01-04,504,"10:22:00 AM","Sunday","Dundas St. W. at Roncesvalles","Investigation",6,12,"E/B",4138
2015-01-04,505,"11:01:00 AM","Sunday","Broadview/Dundas","Mechanical",6,14,"E/B",4086
2015-01-04,504,"11:02:00 AM","Sunday","Broadview Ave at Dundas St. E.","Held By",4,10,"W/B",4115
2015-01-04,505,"11:10:00 AM","Sunday","Dundas/Sackville","Investigation",4,12,"E/B",4057
2015-01-04,505,"11:29:00 AM","Sunday","Broadview/Dundas","Late Leaving Garage",6,12,"W/B",4001
2015-01-04,510,"11:55:00 AM","Sunday","Roncevalles Yard","Mechanical",2,4,"N/B",4118
2015-01-04,506,"11:57:00 AM","Sunday","College and Dovercourt","Held By",155,162,"B/W",4065
2015-01-04,501,"12:58:00 PM","Sunday","Long branch loop","Mechanical",10,20,"E/B",4212
2015-01-04,501,"1:11:00 PM","Sunday","Roncenvalles yard","Mechanical",12,18,"E/B",4218
2015-01-04,505,"1:23:00 PM","Sunday","Dundas/Dufferin","Held By",7,13,"E/B",4135
2015-01-04,505,"1:34:00 PM","Sunday","Dundas/Parliament","Held By",8,14,"W/B",4099
2015-01-04,505,"2:17:00 PM","Sunday","Dundas and Grace","Held By",54,59,"W/B",4055
2015-01-04,504,"2:55:00 PM","Sunday","King St. W. at York St.","Investigation",5,10,"W/B",4117
2015-01-04,512,"3:04:00 PM","Sunday","Bathurst and St.Clair","Mechanical",7,15,"W/B",4185
2015-01-04,511,"4:25:00 PM","Sunday","Cne Loop","Mechanical",5,10,"N/B",4183
2015-01-04,501,"5:07:00 PM","Sunday","Neville to Humber","Mechanical",6,12,"E/B",4249
2015-01-04,505,"5:18:00 PM","Sunday","Dundas and Lansdowne","Emergency Services",5,10,"E/B",4055
2015-01-04,511,"7:07:00 PM","Sunday","ulster& bathurst","Diversion",6,12,"B/W",4137
2015-01-04,505,"7:12:00 PM","Sunday","Dundas and Spadina","Mechanical",5,10,"E/B",4152
2015-01-04,511,"9:09:00 PM","Sunday","Dundas&bathust","Mechanical",6,12,"S/B",4172
2015-01-04,501,"9:27:00 PM","Sunday","Queen St. West and Dufferin St.","Mechanical",9,18,"W/B",4227
2015-01-04,505,"11:18:00 PM","Sunday","Dundas and Huron","Investigation",14,28,"W/B",4055
2015-01-04,501,"11:36:00 PM","Sunday","Neville Park Loop","Mechanical",5,10,"W/B",4214
2015-01-05,501,"5:09:00 AM","Monday","Queen at Roncesvalles","Mechanical",7,15,"W/B",4216
2015-01-05,505,"5:35:00 AM","Monday","Queen and Connaught","Late Leaving Garage",8,16,"W/B",4086
2015-01-05,506,"5:35:00 AM","Monday","Queen and Connaught","Late Leaving Garage",6,12,"W/B",4133
2015-01-05,501,"5:39:00 AM","Monday","Queen at Roncesvalles","Mechanical",24,29,"W/B",4247
2015-01-05,501,"5:41:00 AM","Monday","Queen and Claremount","Mechanical",5,10,"W/B",4225
2015-01-05,502,"6:08:00 AM","Monday","Queen and Jarvis","Mechanical",12,24,"W/B",4113
2015-01-05,506,"6:25:00 AM","Monday","Queen & Connaught","Late Leaving Garage",6,12,"E/B",4031
2015-01-05,501,"6:28:00 AM","Monday","Queen & Connaught","Late Leaving Garage",6,12,"E/B",4209
2015-01-05,501,"7:01:00 AM","Monday","Lakeshore and 37th Street","Mechanical",20,27,"E/B",4220
2015-01-05,511,"7:12:00 AM","Monday","Bathurst/Dundas","Mechanical",5,9,"S/B",4180
2015-01-05,505,"7:32:00 AM","Monday","Dundas at Bathurst","Mechanical",5,10,"E/B",4018
2015-01-05,510,"7:33:00 AM","Monday","Spadina/King","Investigation",7,14,"N/B",4055
2015-01-05,510,"7:38:00 AM","Monday","Spadina/king","Late Leaving Garage",3,5,"N/B",4170
2015-01-05,505,"7:45:00 AM","Monday","Broadview at Wolfrey","Mechanical",10,15,"E/B",4054
2015-01-05,501,"7:46:00 AM","Monday","Humber Loop","Mechanical",5,10,"E/B",4243
2015-01-05,504,"8:13:00 AM","Monday","Roncy and Queen","Mechanical",4,6,"E/B",4213
2015-01-05,50,"8:15:00 AM","Monday","Queen and Roncesvalles","Mechanical",4,8,"W/B",4026
2015-01-05,501,"8:15:00 AM","Monday","Queen and Roncesvalles","Mechanical",5,10,"E/B",4208
2015-01-05,508,"8:21:00 AM","Monday","King and Jameson","Held By",19,0,"E/B",4119
2015-01-05,505,"8:43:00 AM","Monday","Broadview Station","Mechanical",5,10,"W/B",4163
2015-01-05,501,"8:53:00 AM","Monday","Queen and Connaught","Mechanical",5,10,"E/B",4234
2015-01-05,504,"9:06:00 AM","Monday","King and shaw","Mechanical",4,8,"E/B",4228
2015-01-05,510,"9:29:00 AM","Monday","Queens Quay/Rees","Mechanical",7,14,"W/B",4188
2015-01-05,509,"9:30:00 AM","Monday","Queens Quay/Rees","Mechanical",8,17,"W/B",4111
2015-01-05,504,"9:30:00 AM","Monday","King and Shaw","Mechanical",4,8,"E/B",4212
2015-01-05,501,"9:51:00 AM","Monday","Queen and Shaw","Mechanical",5,10,"E/B",4215
2015-01-05,501,"10:05:00 AM","Monday","Parliament to Broadview","Mechanical",12,17,"E/B",4177
2015-01-05,506,"10:42:00 AM","Monday","Gerrard and Parliment","Mechanical",5,10,"W/B",4105
2015-01-05,510,"11:02:00 AM","Monday","Spadina/Richmond","Investigation",2,4,"N/B",4404
2015-01-05,506,"11:10:00 AM","Monday","Main Station","Mechanical",10,15,"W/B",4128
2015-01-05,504,"11:20:00 AM","Monday","Broadview at Gerrard","Mechanical",4,8,"E/B",4240
2015-01-05,504,"12:00:00 PM","Monday","Dufferin and King","Mechanical",5,9,"W/B",4125
2015-01-05,506,"2:31:00 PM","Monday","College and Palmerston","Investigation",19,24,"E/B",4137
2015-01-05,509,"2:53:00 PM","Monday","Fleet/Fort york","Mechanical",9,17,"E/B",4047
2015-01-05,502,"2:59:00 PM","Monday","Queen St. E. at River.","Held By",11,27,"B/W",4040
2015-01-05,504,"3:02:00 PM","Monday","Bathurst and King","Mechanical",3,6,"W/B",4000
2015-01-05,501,"3:02:00 PM","Monday","Queen St. E. at River.","Held By",10,15,"B/W",4218
2015-01-05,504,"3:05:00 PM","Monday","Queen and Sumach","Held By",11,15,"E/B",4070
2015-01-05,511,"3:05:00 PM","Monday","Bathurst/King","Mechanical",3,5,"S/B",4060
2015-01-05,504,"3:20:00 PM","Monday","Bathurst and King","Mechanical",3,6,"W/B",4054
2015-01-05,501,"3:23:00 PM","Monday","Queen and Connaught","Held By",9,14,"E/B",4214
2015-01-05,504,"3:35:00 PM","Monday","Roncenvalles yard","Late Leaving Garage",3,6,"W/B",4166
2015-01-05,504,"4:13:00 PM","Monday","University and King","Mechanical",3,6,"E/B",4012
2015-01-05,505,"4:38:00 PM","Monday","Dundas and Lansdowne","Mechanical",14,19,"E/B",4093
2015-01-05,505,"4:46:00 PM","Monday","Dundas and Broadview","Mechanical",5,10,"E/B",4053
2015-01-05,504,"5:05:00 PM","Monday","Dundas west station","Mechanical",32,36,"E/B",4026
2015-01-05,505,"5:05:00 PM","Monday","Dundas West Station","Held By",5,10,"E/B",4053
2015-01-05,501,"7:07:00 PM","Monday","Long Br. Loop.","Mechanical",11,22,"E/B",4246
2015-01-05,506,"10:33:00 PM","Monday","Jones & gerarrd","Investigation",10,20,"W/B",4086
2015-01-06,301,"1:20:00 AM","Tuesday","Neville Park Loop","Investigation",25,34,"E/B",4249
2015-01-06,504,"1:33:00 AM","Tuesday","Roncesvalles Ave. and Howard Park Ave.","Emergency Services",14,26,"N/B",4026
2015-01-06,504,"4:50:00 AM","Tuesday","Roncesvalles yard.","Held By",15,0,"N/B",4150
2015-01-06,504,"5:06:00 AM","Tuesday","Roncesvalles and Queen","Held By",4,8,"N/B",4121
2015-01-06,501,"5:14:00 AM","Tuesday","Queen and Roncesvalles","Late Leaving Garage",10,20,"W/B",4201
2015-01-06,506,"5:22:00 AM","Tuesday","Queen and Roncesvalles","Late Leaving Garage",7,14,"E/B",4023
2015-01-06,502,"5:41:00 AM","Tuesday","Queen and Connaught","Late Leaving Garage",12,24,"E/B",4114
2015-01-06,505,"5:49:00 AM","Tuesday","Queen and Connaught","Late Leaving Garage",7,14,"E/B",4064
2015-01-06,501,"5:49:00 AM","Tuesday","Humber Loop","Mechanical",5,10,"W/B",4206
2015-01-06,510,"6:10:00 AM","Tuesday","Queen and Roncesvalles","Late Leaving Garage",4,8,"E/B",4141
2015-01-06,501,"6:17:00 AM","Tuesday","Queen and Boulton","Mechanical",16,21,"W/B",4107
2015-01-06,509,"6:17:00 AM","Tuesday","Bathurst and Fleet","Mechanical",6,12,"W/B",4107
2015-01-06,504,"6:25:00 AM","Tuesday","Roncesvalles yard","Mechanical",4,8,"N/B",4119
2015-01-06,509,"6:25:00 AM","Tuesday","Queen and Connaught","Late Leaving Garage",6,12,"W/B",4138
2015-01-06,501,"6:40:00 AM","Tuesday","Lakeshore and Summerhill","Mechanical",11,16,"E/B",4223
2015-01-06,503,"6:40:00 AM","Tuesday","Queen and Connaught","Late Leaving Garage",14,28,"E/B",4149
2015-01-06,504,"6:41:00 AM","Tuesday","Queen and Connaught","Late Leaving Garage",3,6,"W/B",4014
2015-01-06,504,"6:47:00 AM","Tuesday","Roncy Yard","Mechanical",4,8,"N/B",4215
2015-01-06,504,"7:10:00 AM","Tuesday","Broadview and Queen","Mechanical",4,8,"W/B",4005
2015-01-06,504,"7:30:00 AM","Tuesday","Broadview and Gerrard","Held By",1,16,"W/B",4133
2015-01-06,501,"7:33:00 AM","Tuesday","Queeensway and Kingsway","Mechanical",13,18,"W/B",4027
2015-01-06,504,"7:35:00 AM","Tuesday","Roncesvalles and Queen","Mechanical",2,4,"W/B",4228
2015-01-06,510,"7:38:00 AM","Tuesday","Spadina/King","Late Leaving Garage",3,5,"N/B",4162
2015-01-06,504,"7:39:00 AM","Tuesday","Roncesvalles and Queen","Mechanical",2,4,"W/B",4205
2015-01-06,506,"7:49:00 AM","Tuesday","Gerrard and Parliament","Mechanical",10,14,"W/B",4033
2015-01-06,501,"7:50:00 AM","Tuesday","Queensway and South Kingsway","Investigation",41,46,"W/B",4233
2015-01-06,505,"7:55:00 AM","Tuesday","Dundas West Station","Mechanical",6,12,"E/B",4003
2015-01-06,502,"8:06:00 AM","Tuesday","Queen and Church","Mechanical",12,24,"W/B",4005
2015-01-06,506,"8:37:00 AM","Tuesday","College and University","Mechanical",13,17,"E/B",4085
2015-01-06,506,"9:30:00 AM","Tuesday","High Park to Main Station","General Delay",12,25,"B/W",NA
2015-01-06,509,"9:44:00 AM","Tuesday","Gerrard and Ashdale","Mechanical",10,15,"W/B",4179
2015-01-06,511,"10:03:00 AM","Tuesday","Bathurst/King","Mechanical",5,10,"S/B",4125
2015-01-06,502,"10:43:00 AM","Tuesday","Queen St. E. at Pape.","Emergency Services",137,153,"B/W",4046
2015-01-06,501,"10:43:00 AM","Tuesday","Queen St. E at Pape.","Emergency Services",137,143,"B/W",4246
2015-01-06,510,"11:03:00 AM","Tuesday","Spadina/King","Mechanical",2,4,"S/B",4080
2015-01-06,506,"11:45:00 AM","Tuesday","Broadview and Gerrard","Investigation",15,20,"W/B",4091
2015-01-06,504,"11:56:00 AM","Tuesday","Roncy and Queen","Mechanical",4,8,"E/B",4145
2015-01-06,504,"12:35:00 PM","Tuesday","Shaw and King","Mechanical",0,0,"W/B",4022
2015-01-06,504,"12:51:00 PM","Tuesday","Roncenvalles and Dundas","Investigation",5,10,"E/B",4152
2015-01-06,504,"12:55:00 PM","Tuesday","Spadina and King","Mechanical",5,10,"W/B",4089
2015-01-06,506,"2:05:00 PM","Tuesday","Howard Park and Roncesvalles","Mechanical",5,10,"W/B",4086
2015-01-06,512,"3:14:00 PM","Tuesday","St.clair at young","Mechanical",4,8,"W/B",4166
2015-01-06,504,"4:42:00 PM","Tuesday","King and Springhurst","Investigation",51,54,"W/B",4146
2015-01-06,505,"7:03:00 PM","Tuesday","Dundas and Lansdowne","Mechanical",14,19,"W/B",4053
2015-01-06,501,"7:09:00 PM","Tuesday","Queen St. E at Victoria.","Mechanical",2,13,"E/B",4243
2015-01-06,504,"8:00:00 PM","Tuesday","Sunnyside loop","Held By",5,10,"W/B",1054
2015-01-06,501,"9:21:00 PM","Tuesday","Queen St. East and Connaught Ave.","Mechanical",5,11,"E/B",4117
2015-01-07,301,"1:33:00 AM","Wednesday","The Queensway and King St. West","Mechanical",13,22,"E/B",4227
2015-01-07,301,"2:24:00 AM","Wednesday","Queen St. West and Bay St.","Mechanical",9,20,"E/B",4018
2015-01-07,501,"5:25:00 AM","Wednesday","Queen and Roncesvalles","Mechanical",10,20,"W/B",4229
2015-01-07,50,"5:39:00 AM","Wednesday","Queen and Roncesvalles","Mechanical",10,20,"W/B",4209
2015-01-07,506,"6:01:00 AM","Wednesday","Gerrard & Coxwell","Late Leaving Garage",3,6,"W/B",4131
2015-01-07,505,"6:02:00 AM","Wednesday","Dundas & Broadview","Late Leaving Garage",5,10,"E/B",4080
2015-01-07,21,"6:05:00 AM","Wednesday","Dundas and Broadview","Late Leaving Garage",5,10,"E/B",4038
2015-01-07,511,"6:06:00 AM","Wednesday","Queen and Roncesvalles","Late Leaving Garage",7,14,"E/B",4185
2015-01-07,505,"6:10:00 AM","Wednesday","Dundas and Broadview","Late Leaving Garage",6,12,"E/B",4149
2015-01-07,509,"6:27:00 AM","Wednesday","Bathurst and Fleet","Late Leaving Garage",6,12,"W/B",4077
2015-01-07,501,"6:28:00 AM","Wednesday","Queen and Connaught","Late Leaving Garage",5,10,"E/B",4221
2015-01-07,511,"6:53:00 AM","Wednesday","Bathurst Station","Utilized Off Route",5,10,"S/B",4185
2015-01-07,501,"6:57:00 AM","Wednesday","Queen and Connaught","Late Leaving Garage",5,10,"E/B",4237
2015-01-07,501,"7:00:00 AM","Wednesday","Queen St B/W","General Delay",0,0,"B/W",NA
2015-01-07,501,"7:00:00 AM","Wednesday","Long Branch Loop to Neville Loop","General Delay",55,50,"B/W",NA
2015-01-07,508,"7:04:00 AM","Wednesday","Roncesvalles And Queen","Mechanical",12,24,"W/B",4170
2015-01-07,509,"7:06:00 AM","Wednesday","Fleet and Bathurst","Late Leaving Garage",6,12,"W/B",4077
2015-01-07,501,"7:13:00 AM","Wednesday","Queen and Agusta Ave","Mechanical",22,27,"W/B",4223
2015-01-07,508,"7:16:00 AM","Wednesday","Roncesvalles and Queen","Mechanical",11,24,"S/B",4140
2015-01-07,508,"7:20:00 AM","Wednesday","Roncesvalles and Queen","Utilized Off Route",12,24,"W/B",4170
2015-01-07,505,"7:29:00 AM","Wednesday","Russell Yard","Mechanical",5,11,"B/W",4158
2015-01-07,505,"7:29:00 AM","Wednesday","Broadview and Gerrard","Mechanical",16,23,"S/B",4158
2015-01-07,510,"7:30:00 AM","Wednesday","Union stn-CNE loop","General Delay",8,15,"B/W",NA
2015-01-07,511,"7:30:00 AM","Wednesday","Bathusrt stn-CNE loop","General Delay",10,30,"B/W",NA
2015-01-07,511,"7:34:00 AM","Wednesday","Bathurst/Nassau","Mechanical",5,10,"S/B",4212
2015-01-07,510,"7:46:00 AM","Wednesday","Spadina/King","Late Leaving Garage",3,5,"N/B",4089
2015-01-07,506,"7:49:00 AM","Wednesday","Dundas at College","Mechanical",14,18,"E/B",4134
2015-01-07,501,"7:57:00 AM","Wednesday","Queen and Woodbine","Mechanical",5,10,"W/B",4232
2015-01-07,501,"7:59:00 AM","Wednesday","Neville Loop","Mechanical",5,10,"W/B",4238
2015-01-07,501,"8:06:00 AM","Wednesday","The Queensway and Windermere","Mechanical",5,10,"E/B",4226
2015-01-07,501,"8:16:00 AM","Wednesday","Humber Loop","Mechanical",5,10,"W/B",4237
2015-01-07,512,"8:17:00 AM","Wednesday","St.Clair W. and Northcliff","Mechanical",11,17,"E/B",4168
2015-01-07,501,"8:21:00 AM","Wednesday","Queen and Roncesvalles","Mechanical",5,10,"W/B",4250
2015-01-07,510,"8:41:00 AM","Wednesday","CNE Loop","Mechanical",5,10,"N/B",4077
2015-01-07,512,"8:55:00 AM","Wednesday","St.Clair W. and Oakwood","Mechanical",5,10,"W/B",4093
2015-01-07,506,"9:00:00 AM","Wednesday","High Park to Main Station","General Delay",15,25,"B/W",NA
2015-01-07,502,"9:26:00 AM","Wednesday","Queen and Broadview","Mechanical",51,63,"E/B",4047
2015-01-07,501,"9:26:00 AM","Wednesday","Queen and Broadview","Mechanical",51,56,"E/B",4203
2015-01-07,501,"9:38:00 AM","Wednesday","Queen and Peter","Mechanical",5,10,"E/B",4251
2015-01-07,510,"9:38:00 AM","Wednesday","Spadina/King","Mechanical",7,14,"N/B",4187
2015-01-07,511,"9:47:00 AM","Wednesday","Fort york/Fleet","Mechanical",5,10,"W/B",4248
2015-01-07,509,"9:48:00 AM","Wednesday","Union st","Investigation",6,13,"E/B",4153
2015-01-07,501,"10:01:00 AM","Wednesday","The Queensway and Windermere","Mechanical",5,10,"W/B",4216
2015-01-07,506,"10:11:00 AM","Wednesday","College and Bathurst","Mechanical",5,10,"W/B",4134
2015-01-07,501,"10:18:00 AM","Wednesday","Queen and Jameson","Mechanical",5,10,"W/B",4209
2015-01-07,511,"10:22:00 AM","Wednesday","CNE Loop","Mechanical",5,10,"E/B",4214
2015-01-07,511,"10:28:00 AM","Wednesday","Bathurst/Fleet","Mechanical",5,10,"S/B",4201
2015-01-07,510,"10:41:00 AM","Wednesday","Spadina stn","Mechanical",2,4,"S/B",4404
2015-01-07,505,"10:48:00 AM","Wednesday","Broadview Station","Mechanical",6,13,"B/W",4149
2015-01-07,505,"10:48:00 AM","Wednesday","Broadview station","Mechanical",7,14,"S/B",4149
2015-01-07,510,"11:17:00 AM","Wednesday","Spadina stn tunnel","Mechanical",18,20,"N/B",4154
2015-01-07,510,"11:19:00 AM","Wednesday","Spadina stn tunnel","Held By",16,18,"N/B",4153
2015-01-07,506,"11:47:00 AM","Wednesday","Coxwell and Gerrard","Mechanical",5,10,"E/B",NA
2015-01-07,504,"12:30:00 PM","Wednesday","Broadview station","Mechanical",5,10,"E/B",NA
2015-01-07,504,"12:38:00 PM","Wednesday","Roncenvalles and Garden ave","Held By",3,6,"W/B",4053
2015-01-07,511,"1:30:00 PM","Wednesday","CNE LOOP","Emergency Services",13,22,"N/B",4125
2015-01-07,504,"1:42:00 PM","Wednesday","Brant and King","Held By",13,16,"E/B",4024
2015-01-07,504,"2:00:00 PM","Wednesday","Roncenvalles and Queen","Mechanical",4,8,"W/B",4053
2015-01-07,501,"2:00:00 PM","Wednesday","Queen Line","General Delay",15,20,"B/W",NA
2015-01-07,505,"2:22:00 PM","Wednesday","Broadview and Dundas","Mechanical",5,10,"W/B",4035
2015-01-07,504,"2:30:00 PM","Wednesday","Broadview station","Mechanical",5,10,"W/B",4038
2015-01-07,504,"2:53:00 PM","Wednesday","Roncenvalles yard","Late Leaving Garage",5,10,"E/B",NA
2015-01-07,505,"2:56:00 PM","Wednesday","Russell garage","Mechanical",5,10,"W/B",NA
2015-01-07,501,"3:05:00 PM","Wednesday","Long Br. Loop.","Mechanical",35,47,"E/B",4217
