"Report.Date","Route","Time","Day","Location","Incident","Min.Delay","Min.Gap","Direction","Vehicle"
2018-01-01,512,"12:11:00 AM","Monday","St Clair station","Mechanical",10,20,"W/B",4441
2018-01-01,501,"12:14:00 AM","Monday","Queen and Neville loop","Mechanical",12,24,"E/B",4091
2018-01-01,501,"1:51:00 AM","Monday","Lakeshore and Long branch","Mechanical",8,16,"W/B",8039
2018-01-01,301,"3:14:00 AM","Monday","Queen and Roncy","Mechanical",12,24,"W/B",4024
2018-01-01,505,"3:27:00 AM","Monday","Dundas West Station","Mechanical",42,53,"E/B",4004
2018-01-01,501,"5:50:00 AM","Monday","Lakeshore and Longbranch","Mechanical",7,14,"W/B",1409
2018-01-01,504,"5:53:00 AM","Monday","LAKESHORE/QUEEN","Mechanical",9,16,"N/B",4450
2018-01-01,504,"6:24:00 AM","Monday","Roncy Yard","Mechanical",9,17,"N/B",4199
2018-01-01,501,"7:18:00 AM","Monday","Queen and Spadina","Mechanical",80,16,"W/B",4229
2018-01-01,501,"7:28:00 AM","Monday","Queen and Roncy","Mechanical",8,16,"W/B",4208
2018-01-01,505,"8:13:00 AM","Monday","DWS","Mechanical",7,14,"E/B",4184
2018-01-01,501,"9:09:00 AM","Monday","Roncy yard","Mechanical",14,21,"E/B",4153
2018-01-01,504,"9:16:00 AM","Monday","Roncy car House","Mechanical",6,9,"N/B",4077
2018-01-01,504,"9:54:00 AM","Monday","Roncy Yard","Mechanical",7,13,"N/B",4197
2018-01-01,514,"10:32:00 AM","Monday","EXHIBITION LOOP","Mechanical",14,28,"E/B",4415
2018-01-01,505,"11:14:00 AM","Monday","DWS","Mechanical",26,32,"E/B",4117
2018-01-01,501,"11:46:00 AM","Monday","Russell Yard","Mechanical",19,27,"W/B",4024
2018-01-01,505,"1:23:00 PM","Monday","DWS","Mechanical",6,12,"E/B",4103
2018-01-01,506,"1:55:00 PM","Monday","main station","Mechanical",6,12,"W/B",4135
2018-01-01,501,"2:09:00 PM","Monday","Parliament and queen","Mechanical",6,12,"W/B",4246
2018-01-01,511,"2:18:00 PM","Monday","King","Mechanical",0,0,"S/B",1701
2018-01-01,504,"3:08:00 PM","Monday","Dundas W. Stn","Mechanical",7,13,"S/B",4094
2018-01-01,501,"5:15:00 PM","Monday","Kipling and Burnhamthorpe","Mechanical",6,12,"W/B",1409
2018-01-01,512,"5:31:00 PM","Monday","St Clair west station","Mechanical",1,1,"W/B",4454
2018-01-01,505,"5:52:00 PM","Monday","Dundas West STN","Mechanical",6,12,"E/B",4143
2018-01-01,505,"6:25:00 PM","Monday","Broadview STN","Mechanical",6,12,"W/B",4182
2018-01-01,504,"6:37:00 PM","Monday","Broadview Stn","Mechanical",6,13,"S/B",4455
2018-01-01,506,"10:49:00 PM","Monday","High Park loop","Mechanical",8,16,"E/B",4186
2018-01-01,505,"11:23:00 PM","Monday","Broadview STN","Mechanical",6,12,"W/B",4164
2018-01-01,510,"5:35:00 AM","Monday","Spadina and Queen","Late Leaving Garage",3,6,"S/B",4413
2018-01-01,506,"6:10:00 AM","Monday","roncy yard","Late Leaving Garage",10,20,"E/B",4186
2018-01-01,506,"7:12:00 AM","Monday","roncy/howard park","Late Leaving Garage",7,14,"E/B",4014
2018-01-01,504,"8:48:00 AM","Monday","Broadview and Queen","Late Leaving Garage",6,12,"E/B",4455
2018-01-01,510,"9:07:00 AM","Monday","Spadina and King","Late Leaving Garage",2,4,"N/B",4449
2018-01-01,510,"9:12:00 AM","Monday","Spadina and King","Late Leaving Garage",4,8,"S/B",4420
2018-01-01,510,"9:15:00 AM","Monday","Spadian and Queen","Late Leaving Garage",5,10,"S/B",4457
2018-01-01,510,"9:20:00 AM","Monday","Spadina and King","Late Leaving Garage",3,6,"N/B",4417
2018-01-01,510,"9:22:00 AM","Monday","Spadian and King","Late Leaving Garage",3,6,"N/B",4416
2018-01-01,510,"9:26:00 AM","Monday","Spadian and Queen","Late Leaving Garage",7,14,"S/B",4430
2018-01-01,504,"9:26:00 AM","Monday","Broadview and Queen","Late Leaving Garage",6,12,"E/B",4445
2018-01-01,510,"9:30:00 AM","Monday","Spadina and King","Late Leaving Garage",5,10,"N/B",4407
2018-01-01,509,"9:34:00 AM","Monday","Exhibition Loop","Late Leaving Garage",6,12,"N/B",4405
2018-01-01,509,"10:00:00 AM","Monday","Exhibition Loop","Late Leaving Garage",6,12,"E/B",4429
2018-01-01,306,"1:09:00 AM","Monday","Main station","Investigation",10,20,"W/B",4032
2018-01-01,306,"1:29:00 AM","Monday","Main station","Investigation",1,1,"W/B",4108
2018-01-01,512,"6:41:00 PM","Monday","St Clair and Caledonia","Investigation",24,30,"E/B",4442
2018-01-01,505,"3:42:00 AM","Monday","Dundas and Shaw","Held By",11,22,"E/B",4176
2018-01-01,510,"4:10:00 AM","Monday","Queen Street","Held By",182,192,"S/B",4424
2018-01-01,504,"11:59:00 AM","Monday","Dundas W. Stn","Held By",6,13,"E/B",4440
2018-01-01,505,"3:02:00 PM","Monday","River and dundas","Held By",6,12,"E/B",4004
2018-01-01,504,"6:15:00 PM","Monday","Roncesvalles / Galley","Held By",14,20,"S/B",4440
2018-01-01,514,"1:54:00 AM","Monday","Brant & King","Emergency Services",40,55,"W/B",4445
2018-01-01,514,"3:00:00 AM","Monday","Bathurst and King","Emergency Services",35,50,"E/B",4445
2018-01-01,505,"10:05:00 PM","Monday","Dundas and Mutual","Emergency Services",23,29,"W/B",4182
2018-01-02,501,"1:15:00 AM","Tuesday","Queen and Parl","Utilized Off Route",10,20,"E/B",4157
2018-01-02,501,"2:00:00 AM","Tuesday","Queen and Dufferin","Utilized Off Route",7,14,"E/B",1602
2018-01-02,501,"1:54:00 PM","Tuesday","yonge","Utilized Off Route",12,17,"E/B",4081
2018-01-02,506,"8:25:00 PM","Tuesday","Main station","Utilized Off Route",40,45,"W/B",4052
2018-01-02,501,"1:07:00 AM","Tuesday","Queen and Parl","Mechanical",26,36,"E/B",4225
2018-01-02,505,"5:05:00 AM","Tuesday","Broadview at Dundas","Mechanical",15,1,"W/B",NA
2018-01-02,504,"5:55:00 AM","Tuesday","Leslie Barns","Mechanical",8,12,"N/B",4419
2018-01-02,501,"6:46:00 AM","Tuesday","Queen and Roncesvalles","Mechanical",6,12,"E/B",4108
2018-01-02,504,"7:37:00 AM","Tuesday","Dundas West Stn","Mechanical",4,8,"E/B",4197
2018-01-02,502,"10:02:00 AM","Tuesday","Queen and Connaught","Mechanical",8,16,"W/B",7721
2018-01-02,502,"10:11:00 AM","Tuesday","Birchmount","Mechanical",8,16,"W/B",8124
2018-01-02,501,"10:40:00 AM","Tuesday","Queen and Silverbirch ave","Mechanical",28,34,"W/B",4192
2018-01-02,501,"10:54:00 AM","Tuesday","Queen and Roncesvalles","Mechanical",6,12,"E/B",4035
2018-01-02,505,"11:11:00 AM","Tuesday","Dundas West Stn","Mechanical",6,12,"E/B",4184
2018-01-02,11,"11:11:00 AM","Tuesday","test","Mechanical",1,1,"N/B",1111
2018-01-02,501,"12:00:00 PM","Tuesday","Neville Park Loop","Mechanical",6,12,"W/B",4178
2018-01-02,501,"12:29:00 PM","Tuesday","Queen and Connaught","Mechanical",0,12,"W/B",4228
2018-01-02,504,"1:25:00 PM","Tuesday","King / Berkley","Mechanical",33,38,"W/B",4195
2018-01-02,504,"2:22:00 PM","Tuesday","King/University","Mechanical",5,10,"W/B",4074
2018-01-02,501,"3:15:00 PM","Tuesday","Queen at Woodbine","Mechanical",6,12,"E/B",4153
2018-01-02,501,"3:25:00 PM","Tuesday","Queen at Ossington","Mechanical",12,16,"W/B",4079
2018-01-02,510,"4:01:00 PM","Tuesday","Spadina STN Spare track","Mechanical",5,10,"S/B",4439
2018-01-02,504,"4:09:00 PM","Tuesday","King / John","Mechanical",5,10,"E/B",4104
2018-01-02,506,"5:06:00 PM","Tuesday","Broadview and Gerrard","Mechanical",4,8,"E/B",1399
2018-01-02,512,"5:36:00 PM","Tuesday","Gunns Loop","Mechanical",3,6,"E/B",4179
2018-01-02,3,"5:51:00 PM","Tuesday","Richmond west os Simcoe","Mechanical",12,24,"W/B",7834
2018-01-02,509,"6:42:00 PM","Tuesday","CNE Loop","Mechanical",5,10,"E/B",4454
2018-01-02,512,"6:46:00 PM","Tuesday","St Clair and Old Weston road","Mechanical",7,12,"W/B",4417
2018-01-02,504,"6:47:00 PM","Tuesday","King/church","Mechanical",4,8,"E/B",4141
2018-01-02,501,"8:00:00 PM","Tuesday","Lakeshore and Park lawn","Mechanical",7,14,"W/B",1417
2018-01-02,506,"8:13:00 PM","Tuesday","Main station","Mechanical",50,55,"W/B",4053
2018-01-02,501,"9:01:00 PM","Tuesday","Lakeshore and Longbranch","Mechanical",6,12,"W/B",1378
2018-01-02,501,"9:09:00 PM","Tuesday","Queen and Cannought","Mechanical",6,12,"W/B",4086
2018-01-02,501,"9:28:00 PM","Tuesday","Queen and church","Mechanical",8,16,"W/B",4027
2018-01-02,501,"9:29:00 PM","Tuesday","Queen and Neville park","Mechanical",6,12,"W/B",4200
2018-01-02,512,"11:28:00 PM","Tuesday","St Clair and Lansdowne","Mechanical",1,1,"E/B",4422
2018-01-02,506,"5:07:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,505,"5:09:00 AM","Tuesday","Dundas and Howard Park","Late Leaving Garage",8,16,"E/B",4191
2018-01-02,506,"5:12:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,505,"5:13:00 AM","Tuesday","Dundas and Howard Park","Late Leaving Garage",8,16,"E/B",4134
2018-01-02,505,"5:17:00 AM","Tuesday","Dundas and Howard Park","Late Leaving Garage",8,16,"E/B",4186
2018-01-02,506,"5:22:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"5:24:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,512,"5:30:00 AM","Tuesday","Leslie Barns","Late Leaving Garage",9,12,"N/B",4416
2018-01-02,505,"5:33:00 AM","Tuesday","Howard Park and Dundas","Late Leaving Garage",8,16,"E/B",4127
2018-01-02,506,"5:36:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,505,"5:37:00 AM","Tuesday","Dundas and Howard Park","Late Leaving Garage",8,16,"E/B",4182
2018-01-02,506,"5:40:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,506,"5:44:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,506,"5:45:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"5:47:00 AM","Tuesday","Roncesvalles Yard.","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,505,"5:49:00 AM","Tuesday","Dudnas Howard Parl","Late Leaving Garage",8,16,"E/B",4089
2018-01-02,506,"5:53:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,506,"5:53:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,514,"5:58:00 AM","Tuesday","Leslie Barns","Late Leaving Garage",11,18,"N/B",4445
2018-01-02,506,"5:58:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,504,"6:02:00 AM","Tuesday","Queen at Roncesvalles","Late Leaving Garage",4,8,"W/B",4077
2018-01-02,506,"6:04:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"6:07:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,505,"6:09:00 AM","Tuesday","Dudnas and Howard Park","Late Leaving Garage",8,16,"E/B",4184
2018-01-02,506,"6:09:00 AM","Tuesday","Ronesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"6:12:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,506,"6:21:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"6:21:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,504,"6:25:00 AM","Tuesday","Queen at Roncesvalles","Late Leaving Garage",4,8,"W/B",4073
2018-01-02,506,"6:26:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,505,"6:27:00 AM","Tuesday","Dundas and Howard Park","Late Leaving Garage",8,16,"E/B",4119
2018-01-02,506,"6:30:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,504,"6:32:00 AM","Tuesday","Queen at Roncesvalles","Late Leaving Garage",4,8,"W/B",4123
2018-01-02,506,"6:36:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"6:37:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,506,"6:40:00 AM","Tuesday","Roncesvalle Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,504,"6:44:00 AM","Tuesday","Queen at Roncesvalles","Late Leaving Garage",4,8,"W/B",4195
2018-01-02,506,"6:45:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,506,"6:49:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"7:00:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,506,"7:04:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,501,"7:05:00 AM","Tuesday","Queen and Roncesvalles","Late Leaving Garage",8,16,"E/B",4192
2018-01-02,506,"7:06:00 AM","Tuesday","Roncesvalles Yars","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"7:11:00 AM","Tuesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-02,506,"7:15:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,506,"7:28:00 AM","Tuesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,504,"2:05:00 PM","Tuesday","Roncy/Queen","Late Leaving Garage",2,5,"W/B",4105
2018-01-02,514,"2:43:00 PM","Tuesday","King/parliament","Late Leaving Garage",10,15,"W/B",NA
2018-01-02,506,"3:38:00 PM","Tuesday","Roncesvalles Yard.","Late Leaving Garage",6,12,"E/B",NA
2018-01-02,505,"7:25:00 AM","Tuesday","Dundas at Broadview","Investigation",6,12,"E/B",4193
2018-01-02,505,"9:28:00 AM","Tuesday","Broadview station","Investigation",6,12,"E/B",8067
2018-01-02,506,"12:46:00 PM","Tuesday","Gerrard and Sackville","Investigation",5,10,"W/B",1403
2018-01-02,512,"4:42:00 PM","Tuesday","St Clair and Bathurst","Investigation",6,11,"W/B",4423
2018-01-02,506,"4:47:00 PM","Tuesday","Degrassi and Gerrard","Investigation",4,8,"E/B",1347
2018-01-02,514,"1:35:00 PM","Tuesday","Berkley / King","Held By",23,38,"W/B",4409
2018-01-02,501,"3:28:00 PM","Tuesday","Both ways Queen 501","General Delay",12,18,"W/B",NA
2018-01-03,501,"12:57:00 AM","Wednesday","Queen Roncy","Utilized Off Route",8,16,"W/B",1278
2018-01-03,505,"8:01:00 AM","Wednesday","Dundas West Stn","Utilized Off Route",6,12,"E/B",4094
2018-01-03,501,"9:19:00 PM","Wednesday","Queen and Dufferin","Utilized Off Route",5,10,"W/B",1002
2018-01-03,506,"12:42:00 AM","Wednesday","High Park Loop","Mechanical",20,29,"E/B",4143
2018-01-03,511,"1:39:00 AM","Wednesday","Bathurst and Wellington","Mechanical",10,20,"N/B",8322
2018-01-03,505,"5:16:00 AM","Wednesday","Dundas At Broadview","Mechanical",8,0,"W/B",NA
2018-01-03,514,"5:58:00 AM","Wednesday","Leslie Barns","Mechanical",27,18,"N/B",4405
2018-01-03,504,"6:44:00 AM","Wednesday","Broadview & Queen","Mechanical",42,46,"S/B",4034
2018-01-03,501,"7:04:00 AM","Wednesday","Lakeshore and Parklawn","Mechanical",6,12,"W/B",1058
2018-01-03,501,"7:09:00 AM","Wednesday","Queen and River st","Mechanical",6,12,"W/B",4143
2018-01-03,501,"7:12:00 AM","Wednesday","Queen and Logan","Mechanical",16,22,"W/B",4161
2018-01-03,510,"9:10:00 AM","Wednesday","Spadina At King","Mechanical",4,7,"N/B",NA
2018-01-03,501,"9:11:00 AM","Wednesday","Queen and Palmerston","Mechanical",16,22,"W/B",4047
2018-01-03,510,"9:12:00 AM","Wednesday","Spadian at King","Mechanical",7,15,"N/B",NA
2018-01-03,509,"11:26:00 AM","Wednesday","Exhibition Loop","Mechanical",7,14,"E/B",4407
2018-01-03,505,"11:31:00 AM","Wednesday","Broadview Stn","Mechanical",6,12,"W/B",4190
2018-01-03,501,"12:31:00 PM","Wednesday","","Mechanical",6,12,"E/B",4200
2018-01-03,512,"12:35:00 PM","Wednesday","Gunns Loop","Mechanical",4,8,"E/B",4003
2018-01-03,512,"3:00:00 PM","Wednesday","Oakwood Loop  St Clair","Mechanical",4,8,"E/B",4410
2018-01-03,501,"3:23:00 PM","Wednesday","Queensway Garage","Mechanical",15,30,"E/B",8541
2018-01-03,501,"4:51:00 PM","Wednesday","Neville loop","Mechanical",6,12,"W/B",4024
2018-01-03,504,"8:50:00 PM","Wednesday","King/Bay","Mechanical",34,39,"W/B",4189
2018-01-03,501,"9:11:00 PM","Wednesday","Queen and Roncy","Mechanical",5,10,"E/B",4106
2018-01-03,511,"10:30:00 PM","Wednesday","Bathurst and CNE Loop","Mechanical",5,10,"S/B",1399
2018-01-03,504,"10:55:00 PM","Wednesday","King/Bay","Mechanical",29,31,"W/B",4123
2018-01-03,504,"4:56:00 AM","Wednesday","Queen at Roncesvalles","Late Leaving Garage",4,8,"E/B",4139
2018-01-03,501,"5:06:00 AM","Wednesday","Queen and Roncy","Late Leaving Garage",8,16,"E/B",4096
2018-01-03,504,"5:16:00 AM","Wednesday","Queen at Roncy","Late Leaving Garage",4,8,"E/B",4029
2018-01-03,505,"5:17:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-03,505,"5:25:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-03,505,"5:31:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-03,505,"5:33:00 AM","Wednesday","Dundas and Howard Park","Late Leaving Garage",8,16,"E/B",4048
2018-01-03,506,"5:35:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"5:36:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,505,"5:37:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-03,506,"5:40:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,505,"5:42:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-03,506,"5:44:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"5:45:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"5:47:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"5:53:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"5:53:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"5:58:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:04:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:07:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:09:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:12:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:21:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:21:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,505,"6:23:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"W/B",NA
2018-01-03,504,"6:25:00 AM","Wednesday","Queen at Roncy","Late Leaving Garage",4,8,"E/B",4012
2018-01-03,506,"6:26:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:30:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,504,"6:30:00 AM","Wednesday","Queen at Roncesvalles","Late Leaving Garage",4,8,"E/B",4078
2018-01-03,504,"6:32:00 AM","Wednesday","Queen at Roncy","Late Leaving Garage",4,8,"E/B",4197
2018-01-03,506,"6:36:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:37:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:40:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:45:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"6:49:00 AM","Wednesday","Roncesvalles yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"7:00:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"7:04:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"7:06:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"7:11:00 AM","Wednesday","Russell Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"7:15:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"7:28:00 AM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"3:38:00 PM","Wednesday","Roncesvalles Yard","Late Leaving Garage",6,12,"E/B",NA
2018-01-03,506,"1:04:00 AM","Wednesday","Lansdowne Loop","Investigation",10,18,"E/B",4079
2018-01-03,512,"4:07:00 PM","Wednesday","St Clair and Dufferin","Investigation",3,8,"W/B",4001
2018-01-03,503,"4:21:00 PM","Wednesday","Kingston Rd and Queen","Investigation",12,24,"E/B",7742
2018-01-03,501,"6:45:00 PM","Wednesday","Queen at Triller.","Investigation",6,11,"W/B",1040
2018-01-03,501,"8:07:00 PM","Wednesday","Lakeshore at Queens","Investigation",5,11,"W/B",7915
2018-01-03,510,"8:45:00 PM","Wednesday","Queens Quay Loop","Investigation",4,8,"N/B",4403
2018-01-03,501,"9:00:00 PM","Wednesday","Lakeshore and Parklawn","Investigation",6,12,"E/B",1551
2018-01-03,504,"9:50:00 PM","Wednesday","King/Bathurst","Investigation",8,13,"E/B",4435
2018-01-03,512,"1:35:00 AM","Wednesday","St.Clair Station","Held By",9,15,"E/B",4103
2018-01-03,510,"7:15:00 AM","Wednesday","Queen & Carlaw","Held By",4,9,"W/B",4432
2018-01-03,504,"10:02:00 AM","Wednesday","King& Spadina","Held By",13,17,"E/B",4002
2018-01-03,504,"10:19:00 AM","Wednesday","Broadview Station","Held By",5,1,"W/B",4098
2018-01-03,512,"12:49:00 PM","Wednesday","St Clair and Arlington","Held By",6,11,"W/B",4450
2018-01-03,505,"8:44:00 PM","Wednesday","Dundas West STN","Held By",10,16,"E/B",4035
2018-01-03,504,"8:45:00 PM","Wednesday","Dundas West Station","Held By",4,9,"N/B",4020
2018-01-03,504,"11:18:00 PM","Wednesday","King/Bay","Held By",4,11,"W/B",4157
2018-01-03,504,"11:37:00 PM","Wednesday","King/Brant","Held By",5,12,"E/B",4077
2018-01-03,514,"6:00:00 AM","Wednesday","Leslie Barns","General Delay",10,7,"N/B",4454
2018-01-03,514,"6:04:00 AM","Wednesday","","General Delay",9,18,"N/B",4436
2018-01-03,510,"6:07:00 AM","Wednesday","","General Delay",7,15,"N/B",4429
2018-01-03,501,"12:32:00 AM","Wednesday","Queen and Spruce hill","Emergency Services",17,25,"E/B",4208
2018-01-03,510,"9:30:00 PM","Wednesday","Spadina STN","Emergency Services",10,20,"N/B",4457
2018-01-04,501,"12:56:00 AM","Thursday","Queen and Dufferin","Utilized Off Route",7,14,"E/B",1529
2018-01-04,514,"12:40:00 AM","Thursday","King/Portland","Mechanical",15,30,"E/B",4428
2018-01-04,501,"5:57:00 AM","Thursday","Queen and Roncesvalles","Mechanical",6,12,"E/B",4200
2018-01-04,501,"6:17:00 AM","Thursday","Queen and Connaught","Mechanical",6,12,"W/B",4108
2018-01-04,506,"7:04:00 AM","Thursday","Russell Division Equipment","Mechanical",6,12,"B/W",NA
2018-01-04,505,"7:07:00 AM","Thursday","Dundas West station","Mechanical",6,12,"E/B",4186
2018-01-04,501,"7:18:00 AM","Thursday","Birchmount Garage","Mechanical",6,12,"W/B",0
2018-01-04,505,"7:30:00 AM","Thursday","Dundas & Ossington","Mechanical",9,15,"W/B",4074
2018-01-04,501,"8:01:00 AM","Thursday","Queen and Shaw","Mechanical",6,12,"W/B",4186
2018-01-04,502,"8:08:00 AM","Thursday","Queen and Sherbourne","Mechanical",8,16,"W/B",8100
2018-01-04,514,"8:52:00 AM","Thursday","Distrillery Loop","Mechanical",8,16,"W/B",4436
2018-01-04,501,"8:59:00 AM","Thursday","Queen and Parliament","Mechanical",6,12,"E/B",4228
2018-01-04,510,"9:10:00 AM","Thursday","Spadina at King","Mechanical",4,7,"N/B",NA
2018-01-04,510,"9:12:00 AM","Thursday","Spadina at King","Mechanical",7,12,"N/B",NA
2018-01-04,504,"9:14:00 AM","Thursday","Roncy & Queen","Mechanical",2,4,"E/B",4077
2018-01-04,506,"9:15:00 AM","Thursday","Roncesvalles / Howard Park","Mechanical",6,12,"W/B",4101
2018-01-04,502,"10:14:00 AM","Thursday","Bingham loop","Mechanical",8,16,"W/B",NA
2018-01-04,502,"10:57:00 AM","Thursday","Queen and Connaught","Mechanical",8,16,"W/B",8155
2018-01-04,1,"11:11:00 AM","Thursday","","Mechanical",0,0,"",1
2018-01-04,1,"11:11:00 AM","Thursday","","Mechanical",0,0,"",NA
2018-01-04,1,"11:11:00 AM","Thursday","1","Mechanical",0,0,"",1
2018-01-04,501,"1:03:00 PM","Thursday","Queen at Triller","Mechanical",29,34,"E/B",4236
2018-01-04,509,"1:18:00 PM","Thursday","Exhibition Loop","Mechanical",7,14,"E/B",4408
2018-01-04,501,"1:33:00 PM","Thursday","Sunnyside Loop","Mechanical",6,11,"E/B",4145
2018-01-04,506,"2:07:00 PM","Thursday","Main to High Park","Mechanical",6,12,"B/W",NA
2018-01-04,501,"2:21:00 PM","Thursday","Queen at Beaconsfield","Mechanical",5,11,"E/B",NA
2018-01-04,501,"3:02:00 PM","Thursday","Quen at McCaul","Mechanical",5,11,"E/B",4251
2018-01-04,504,"3:59:00 PM","Thursday","Roncesvalles/Queen","Mechanical",2,5,"E/B",4135
2018-01-04,503,"4:11:00 PM","Thursday","Kingston/Dundsas","Mechanical",12,24,"W/B",7749
2018-01-04,501,"4:34:00 PM","Thursday","Queen at Roncesvalles","Mechanical",5,11,"W/B",1051
